id,昵称,性别,所在地,关注数,粉丝数,微博数,创建时间,等级,会员等级,个人简介,教育经历,公司,阳光信用,类别,
6936483166,空气清新cxE344,男,其他,0,1,261,2019/1/14,4,0,,,,信用较低,2,
7012697478,爱困不悔bd2483,男,其他,0,1,26,,4,0,,,,,2,
6968144033,我疯我傻我等你ebI039,男,其他,0,1,44,2019/1/22,4,0,,,,信用较低,2,
6941097606,困困的坤NYS849,男,其他,0,1,27,,3,0,,,,,2,
6875003755,_ydn13,男,宁夏 银川,57,1,24,,3,0,,,,,2,
6563169457,最帅气可爱的kun,女,湖南,125,94,3040,,9,1,喜欢菜菜,,,,0,
7012126046,爱坤儿ofb526,男,其他,0,1,26,,4,0,,,,,2,
6964236501,用户6964236501,男,其他,0,1,30,2019/1/19,4,0,,,,信用较低,2,
6940596418,葵日常皮FbJ462,男,其他,11,2,344,,4,0,,,,,2,
6617937904,别施樊戎,女,广东,58,1,564,,4,0,,,,,2,
5228303944,August丶权萌萌,女,福建,544,11012,11504,,33,6,Ikun一枚,,,,0,
6068169441,Kun-久,女,其他,77,68,4512,2016/11/12,9,1,KUN,,Ikun,信用较好,0,
7014560104,神仙小坤Jyx502,男,其他,0,1,167,,4,0,,,,,2,
5172006207,不覺曉520,女,山东 烟台,142,131,2497,2014/6/7,21,1,数据,,,信用较好,0,
6989212975,用户6989212975,男,其他,0,1,66,,4,0,,,,,2,
6589900591,旁膳邑挪夯氵,男,贵州,1,1,570,,4,0,,,,,2,
6487081807,曼家的坤,女,安徽 宿州,27,17,3085,2018/3/2,4,0,学生,,,信用一般,0,
6549320944,开心6549320944,女,湖北,517,76,190,,9,1,越努力越幸运�,,,,0,
5855795218,扒啦啦小困,女,北京,239,60,2543,,9,1,爱小困,,,,0,
6751970583,用户6751970583,男,安徽,61,1,53,2018/10/9,3,0,,,,信用较低,2,
3054998540,熙系木木,男,甘肃,195,25,1719,,9,1,,,,,0,
6941098030,蔡三岁6KP274,男,其他,0,1,34,2019/1/15,3,0,,,,信用较低,2,
6989052030,用户6989052030,男,其他,0,1,900,,0,0,,,,,2,
7002721397,楂樻竻褰遍煶wGA842,男,其他,1,1,37,,4,0,,,,,2,
7013513741,蜜桃坤U7C642,男,其他,0,1,65,2019/2/27,4,0,,,,信用较低,2,
6937310935,牵手2011UVB292,男,其他,0,1,295,,4,0,,,,,2,
7012699367,徐坤冲鸭Ghy816,男,其他,0,1,27,,4,0,,,,,2,
6770672765,用户6770672765,女,山西 忻州,60,1,15,,0,0,,,,,2,
6960337222,奶坤上线npg309,男,其他,0,1,71,,4,0,,,,,2,
6918030031,葵葵吃菜51154,男,其他,0,1,68,,4,0,,,,,2,
7004382586,用户7004382586,男,其他,0,1,14,2019/2/20,4,0,,,,信用较低,2,
7011838628,旺仔牛奶XH4067,男,其他,3,1,138,,0,0,京味线筵耳拳谱,,,,2,
7013574243,大白菜Et5061,男,其他,0,1,23,,4,0,,,,,2,
5070965424,宇宙无敌de小怪兽,女,福建 福州,436,322,10717,2014/3/14,33,5,花花世界静守已心 扬帆起航，伴坤远航,福建农林大学,,信用极好,0,
7014408650,可爱坤reN380,男,其他,0,1,44,,4,0,,,,,2,
6751245238,青黛_vlqyrt,男,新疆,60,1,341,,4,0,,,,,2,
7020090862,KUN呐WOv309,男,其他,0,1,6,,0,0,,,,,2,
6898351800,奶坤_qjo30,男,江苏,60,7,120,2018/12/25,4,0,,,悉鹰知巷有限公司,信用较低,0,一条微博转发多次
6999974264,用户6999974264,男,其他,0,1,19,,4,0,,,,,2,
6985240907,人在湖江wer916,男,其他,0,1,12,,4,0,,,,,2,
6303927116,懷明姝,女,台湾,74,11,118,2017/7/1,4,0,,,,信用较好,0,打榜转发工具人
6982933168,用户6982933168,男,其他,0,1,40,2019/2/3,4,0,,,,信用较低,2,
7016516415,葵小可耐bxp823,男,其他,11,1,50,,4,0,赵耸綮阿秃刺,,,,2,
6877062623,自由坤_jan82V9JE,男,福建 龙岩,61,1,461,,4,0,,,,,2,
6937263478,王柏林BmP147,男,其他,0,1,31,,4,0,,,,,2,
6009422750,只对坤脸红,女,其他,48,6,186,,4,0,kun＆ikun,,,,0,
7012699551,大白菜iyW571,男,其他,0,1,27,,4,0,,,,,2,
6989212538,用户6989212538,男,其他,0,1,69,,4,0,,,,,2,
7011904697,可爱蔡蔡yVD735,男,其他,0,1,160,,4,0,,,,,2,
1876520211,ikun中的一粒沙-云熙0802,男,广东,826,214,4137,2010/11/27,9,0,,,,信用一般,0,
6941599994,于嗟麟兮o98340,男,其他,0,1,108,,4,0,,,,,2,
6564127155,我不知道改啥名儿,男,四川,968,15203,13842,,27,6,低产小糊糊一个,,,,0,
7018400911,困困困唷oZE529,男,其他,0,1,154,2019/3/4,4,0,,,,信用较低,2,
7011832128,真爱坤z4Q105,男,其他,0,1,114,,4,0,,,,,2,
7019922240,浪漫小K5YK286,男,其他,3,1,164,2019/3/4,4,0,,,,信用较低,2,
7004701452,么么坤rsR924,男,其他,0,1,158,,4,0,,,,,2,
6060579510,苦难carven深,男,湖北 咸宁,1262,637,1152,2016/11/7,17,0,突如其来的委屈连笑都带着僵硬,,,信用一般,0,
7020081058,两杯奶坤NSK281,男,其他,12,1,123,,4,0,,,,,2,
6960023359,陪坤左右zWl708,男,其他,0,1,18,,4,0,,,,,2,
7003581594,是坤麻麻2hP807,男,其他,0,1,11,,4,0,,,,,2,
6975464382,ikunu7i254,男,其他,0,1,49,,4,0,,,,,2,
7003550572,心动坤坤iFf306,男,其他,0,1,187,,4,0,,,,,2,
6903597388,用户6903597388,男,其他,0,1,126,,4,0,,,,,2,
6965549630,用户6965549630,男,其他,0,1,26,,3,0,,,,,2,
6530775506,爱坤的kun,女,四川 眉山,189,171,3242,,16,1,轮博小号，互关养号,,,,2,异常转发用户，另外实际上的她粉丝都已经被新浪反垃圾用户清除了
6980727945,教本育为tzW869,男,其他,0,1,37,,4,0,,,,,2,
7012222116,本命坤哥A9P726,男,其他,0,1,82,2019/2/26,4,0,,,,信用较低,2,
6975982382,千杯不醉的杯子3f37,女,江西,1,1,38,,4,0,,,,,2,
6497098651,要ZM成精,男,其他,0,1,966,,4,0,终于有一天 我没什么可以再给予你 所以请你别再生我的气 我不知道怎么才能哄你开心,,,,2,异常转发用户
7011904894,蒜嗲小香精,男,其他,0,2,175,,4,0,戴巍镕与衙刀法,,,,2,
7011832369,葵中奎hyc240,男,其他,0,1,114,2019/2/27,4,0,,,,信用较低,2,
6967290637,乾含巧Nancy,男,其他,0,1,340,,4,0,,,,,2,
7013555941,可爱么么0EP261,男,其他,5,2,31,2019/2/27,3,0,田让午宁殿指,,,信用较低,2,
5610456825,K优恩的芬兰锦鲤,女,北京,117,54,1310,,9,0,想要陪你走很长的路,,,,0,
7013513193,坤妻最棒Fb0809,男,其他,0,1,64,2019/2/27,4,0,,,,信用较低,2,
7011649995,坤妹最棒CeX409,男,其他,0,1,44,,4,0,,,,,2,
6099859539,兔先森5601,男,江苏 无锡,60,20,343,,4,0,,,,,2,异常转发
7011858252,葵也很帅0yh999,男,其他,0,1,29,2019/2/27,4,0,,,,信用较低,2,
6675773810,贰贰贰贰贰贰乐虎,男,江苏,62,4,28,,4,0,,,,,2,
6989374725,用户6989374725,男,其他,0,1,148,,4,0,,,,,2,
5896666636,好岐心,女,广西 南宁,353,156,457,2016/4/11,9,0,孟美岐 Vk 任嘉伦都是命,,,信用较好,0,
7018263089,半夏爱坤GKo695,男,其他,12,1,170,,4,0,皮秉量攻,,,,2,
5666550486,奶泡森qg,男,广东,312,23,1150,2015/8/2,4,1,山外青山楼外楼，我的少年百分九！,,,信用较好,0,
7011832027,全场最CJpP151,男,其他,0,1,114,,4,0,,,,,2,
7000190760,用户7000190760,男,其他,0,1,49,,4,0,,,,,2,
6572509361,Min执念,女,广东 珠海,306,259,3101,2018/6/11,22,2,你放不下的人，或许已经找到了替代你的人,,,信用较好,0,
7011903688,葵爱麻麻e9i134,男,其他,0,1,11,,3,0,,,,,2,
6968509824,律桂枫Payne,男,其他,0,1,376,2019/1/21,4,0,,,,信用较低,2,
7015197987,蓝玫瑰k14159,男,其他,5,1,169,,4,0,,,,,2,
6998707576,用户6998707576,男,其他,9,1,44,2019/2/17,4,0,,,,信用较低,2,
7012356493,用户7012356493,男,其他,0,1,80,,3,0,,,,,2,
6675703274,N池阿平,男,江苏,78,2,28,,4,0,,,,,2,
7017614496,葵中奎O5y462,男,其他,0,1,85,,4,0,,,,,2,
1870827101,子酱懒人,女,广东 广州,723,555,3522,2010/11/22,23,1,�������,,,信用较好,0,
7019441580,是坤哥呀Axj855,男,其他,0,1,44,,4,0,,,,,2,
7015846649,用户7015846649,男,其他,0,1,8,,2,0,,,,,2,
6756141034,安室奈陶泥_rdpnvz,男,西藏,86,1,74,2018/10/11,4,0,,未知,,信用一般,2,
7018537773,陈爱可Cutey,男,其他,0,1,94,2019/3/4,4,0,纪卵蠡窕堡拳法,,,信用较低,2,
7016349884,坤神paM455,男,其他,0,1,56,,2,0,,,,,2,
6567838547,草莓薄荷软糖,女,山东 济南,68,542,9219,2018/6/7,14,1,专心数据,,,信用一般,2,！！无原创，异常转发，粉丝也实际被清理，没有显示的那么多
6989051515,用户6989051515,男,其他,0,1,859,2019/2/9,3,0,,,,信用较低,2,
6995901951,思念坤坤dl4569,男,其他,0,1,13,,3,0,,,,,2,
6941439330,用户6941439330,男,其他,0,1,17,,3,0,,,,,2,
6980727782,风流藉蕴Bch326,男,其他,0,1,57,2019/2/1,4,0,,,,信用较低,2,
6940209088,葵妈最棒0eT470,男,其他,0,1,34,,3,0,,,,,2,
7011913155,坤爱麻麻cDW664,男,其他,0,1,32,,4,0,,,,,2,
6937309858,chwyyYyd526,男,其他,0,1,257,2019/1/14,4,0,,,,信用较低,2,
7015041098,撩人坤8pt160,男,其他,0,1,26,,4,0,,,,,2,
6963298875,用户6963298875,男,其他,2,1,39,,4,0,,,,,2,
6729772182,蔡徐坤的秃头女工IKUN1,男,其他,88,82,856,2018/9/29,14,1,,,,信用一般,0,
7020096014,可爱AKzG6336,男,其他,0,1,2,,2,0,,,,,2,
6937273735,WPony304,男,其他,0,1,42,,4,0,,,,,2,
6454209724,llAngel半路青春8413,女,其他,5,3,34,,4,0,坤坤滴ikun,,,,2,
5360830731,劉會芳Huong,女,海外 马来西亚,555,169,6097,,14,1,KUN x IKUN,,,,0,
7012396543,笑笑坤CC3031,男,其他,0,1,20,,3,0,,,,,2,
7013646483,麻麻爱葵LuP914,男,其他,0,1,24,2019/2/27,4,0,,,,信用较低,2,
7011912556,坤坤坤坤545277,男,其他,0,1,49,,4,0,,,,,2,
6989051668,用户6989051668,男,其他,0,1,897,,3,0,,,,,2,
6745506857,戒卟丶antonyhot,女,福建,60,1,298,,4,0,,,,,2,
6904446031,用户6904446031,男,其他,0,1,36,,4,0,,,,,2,
6877493829,用户6877493829,男,内蒙古 乌海,0,1,140,,4,0,,,,,2,
7001301805,用户7001301805,男,其他,0,1,8,,3,0,,,,,2,
7011596986,用户7011596986,男,其他,0,1,93,,4,0,,,,,2,
6996362699,小西几8Nn274,男,其他,0,1,8,2019/2/15,3,0,,,,信用较低,2,
7012247059,蓝玫瑰AGt209,男,其他,0,1,40,,4,0,,,,,2,
6934134152,用户6934134152,男,其他,0,1,101,,4,0,,,,,2,
7020256363,雪天有坤Vnf509,男,其他,0,1,2,,0,0,,,,,2,
6967176491,最后一次uGS536,男,其他,0,1,407,,4,0,,,,,2,
3947278169,Blue-涂,女,广西 桂林,452,172,4137,2013/12/21,9,1,坤坤蔡徐坤的迷姐,江西服装学院,,信用较好,0,
7005546860,天生我蔡5aa106,男,其他,0,1,169,,4,0,,,,,2,
6937310620,飘渺CUg590,男,其他,0,1,276,2019/1/14,4,0,,,,信用较低,2,
7012486953,奶糖bgm429,男,其他,0,1,36,,4,0,,,,,2,
6977337450,丘之葛旄stl842,男,其他,0,1,120,,4,0,,,,,2,
7012417411,养坤日记PCF616,男,其他,0,1,110,,4,0,,,,,2,
7011671906,菜菜麻麻Ck7636,男,其他,0,1,31,,4,0,,,,,2,
7016494980,奎式貂衣3Cb527,男,其他,15,2,116,2019/3/2,4,0,阎屐缚谋拳法,,,信用较低,2,
6974607310,坤坤麻麻w0v407,男,其他,0,1,28,,3,0,,,,,2,
6796626236,爱吃零食__的柯基,男,山东,67,6,96,,4,0,,,,,0,
6454123653,Sasuke酱_,女,广东,206,301,9815,,25,4,K&amp;AK�了，�我吞了�不嗑西皮,,,,0,
7013557892,么么坤1Z2028,男,其他,0,1,16,,3,0,,,,,2,
6942321217,用户6942321217,男,其他,0,1,78,,4,0,,,,,2,
6941097432,奎姐爱坤870022,男,其他,0,1,32,2019/1/15,3,0,,,,信用较低,2,
7016727459,白菜猫咪D1l479,男,其他,0,1,35,2019/3/2,4,0,,,,信用较低,2,
7027867825,斗奇争mbJ382_90585,男,其他,0,1,3,,0,0,,,,,2,
6877497455,眼神调情71588,男,河南 濮阳,0,1,201,2018/12/7,4,0,,,,信用较低,2,
6983540294,用户6983540294,男,其他,0,1,43,,4,0,,,,,2,
6982932892,用户6982932892,男,其他,0,1,30,,4,0,,,,,2,
7011849367,坤中坤bHT174,男,其他,0,1,90,2019/2/27,4,0,,,,信用较低,2,
6782309434,用户6782309434,女,海外,62,1,65,,3,0,,,,,2,
6988687848,行令禁WwH617,男,其他,0,1,120,2019/2/8,4,0,,,,信用较低,2,
1590285472,百变小坤_Cxk,女,山东,90,39,2648,,9,3,蔡徐坤❤️ 第一且唯一,,,,0,
7011834352,小葵可爱ED7754,男,其他,0,1,24,2019/2/27,0,0,,,,信用较低,2,
7012266314,天生我蔡xa5916,男,其他,0,1,254,,4,0,,,,,2,
7005563042,葵花坤pIi212,男,其他,0,1,83,,4,0,,,,,2,
7004335491,正正坤uYw492,男,其他,0,1,369,2019/2/20,4,0,,,,信用较低,2,
6940596450,猫咪冲鸭Wr5986,男,其他,2,1,341,,4,0,,,,,2,
7017609440,战狼葵妈PoY996,男,其他,0,1,81,2019/3/2,4,0,,,,信用较低,2,
7017996102,模市范民马先生,男,其他,9,1,59,,3,0,,,,,2,
6020419673,春藤幸岛,女,浙江 温州,400,116,11983,2016/9/10,14,4,爱刷屏，慎关，非同担j视的滚,,不知晓公司,信用较好,0,
3170244434,X-葵葵,女,浙江 温州,364,305,18175,,38,1,我很好，心脏在跳，笑容还在。,,,,0,
7018264441,是奎麻麻EyF061,男,其他,2,1,160,,4,0,乐尻作言昂剑,,,,2,
7011913061,爱心坤YmW121,男,其他,0,1,31,,4,0,,,,,2,
6975953375,AugustA4Z138,男,其他,0,1,100,2019/1/28,4,0,,,,信用较低,2,
6857433392,用户6857433392,男,广西 桂林,0,1,221,,4,0,,,,,2,
6472074440,糖糖菜菜KUN,女,广东,384,193,19540,,14,6,唯唯唯｡◕‿◕｡,,,,0,
7011329740,kuroro02067aj016,男,其他,0,1,42,,4,0,,,,,2,
7012197205,为爱而舞bSh317,男,其他,0,1,91,,4,0,,,,,2,
7012394334,坤花宝典OeG105,男,其他,2,1,359,,4,0,,,,,2,
7012424092,神隐小坤aIm587,男,其他,0,1,161,,4,0,,,,,2,
7010809096,蓬蓬坤u3s793,男,其他,0,1,32,2019/2/26,4,0,,,,信用较低,2,
7011819492,坤妈最棒Y70159,男,其他,0,1,212,2019/2/27,4,0,,,,信用较低,2,
6941511655,葵妹最棒7b8159,男,其他,10,1,338,,4,0,酆蟹泓告刀,,,,2,
6726466786,用户6726466786,女,贵州,0,1,257,,4,0,,,,,2,
6067029060,冥王星不会消失,男,海外,1000,313,8525,,29,0,,,,,0,
6983540570,用户6983540570,男,其他,0,1,43,2019/2/3,4,0,,,,信用较低,2,
6975980110,小坤upU722,男,其他,0,1,45,,4,0,,,,,2,
7015202633,小傻坤Im7982,男,其他,0,1,11,2019/3/1,3,0,,,,信用较低,2,
6994844040,蔡老师Xyz518,男,其他,0,1,38,,3,0,,,,,2,
7016516147,爱困不悔2Ny139,男,其他,4,1,47,,4,0,江看懿琬祯友埋拳,,,,2,
6940715856,从不认输Fti931,男,其他,0,1,12,,2,0,,,,,2,
7001747386,用户7001747386,男,其他,1,1,37,,4,0,,,,,2,
7018473391,菜包是蔡Vln508,男,其他,5,1,136,,4,0,,,,,2,
7014389605,蔡葵奎t2O742,男,其他,0,1,91,,2,0,,,,,2,
6975179441,清feng徐来820,男,广东 深圳,160,93,2909,,9,1,晚睡黑眼圈，早起傻一天☀,,,,0,
7012421315,坤花困困Ggx287,男,其他,0,1,19,,4,0,,,,,2,
6969067508,用户6969067508,男,其他,0,1,35,2019/1/22,4,0,,,,信用较低,2,
7012126669,天生我蔡ezD545,男,其他,0,1,27,,4,0,,,,,2,
7011843804,大奎呢LkP370,男,其他,0,1,143,,4,0,,,,,2,
6595414572,用户6595414572,男,其他,1,1,473,2018/7/8,4,0,,,,信用较低,2,
7012408786,是奎麻麻M0V853,男,其他,0,1,30,,0,0,,,,,2,
6941394925,原创歌手VRO895,男,其他,0,1,7,,3,0,,,,,2,
7011859423,温柔坤哥1D1889,男,其他,0,1,57,,4,0,,,,,2,
7011898941,爱坤儿hA2055,男,其他,0,1,208,,4,0,,,,,2,
7011913046,帅哥坤哥ros738,男,其他,0,1,42,2019/2/27,4,0,,,,信用较低,2,
7012954870,麻麻爱菜T6S469,男,其他,0,1,12,,3,0,,,,,2,
7013556529,用户7013556529,男,其他,0,1,16,2019/2/27,3,0,,,,信用较低,2,
6941483912,困困的菜lfU189,男,其他,15,16,335,,4,0,沈绫材识刺宝典,,,,2,
7019947622,可爱坤P7O693,男,其他,8,2,137,2019/3/4,4,0,,,,信用较低,2,
2012470457,我是angels,女,广东 广州,501,795,26776,,42,5,,,,,0,
7015201758,葵花宝典U5h073,男,其他,0,1,12,,3,0,,,,,2,
7015871148,坤哥爱坤tz0911,男,其他,0,1,18,2019/3/2,1,0,,,,信用较低,2,
7020509559,用户7020509559,男,其他,0,1,9,,2,0,,,,,2,
7019921394,撩坤少女YGu578,男,其他,6,1,174,,4,0,,,,,2,
7005552841,甜心小坤2Sj952,男,其他,0,1,170,2019/2/21,4,0,,,,信用较低,2,
5643555030,waaaaaaater_,女,其他,140,85,9197,,4,1,noooooooooooo,,,,0,
6636810972,摸鲨鱼的jio·,女,海外,691,279,2812,,9,6,爱蔡蔡，也爱自己，做个快乐的追星怂妹，muma~,,,,0,
6782000764,只为你__开心,男,河南,51,1,28,,4,0,,,,,2,
7020307849,红衣坤5aI837,男,其他,6,2,60,,4,0,,,,,2,
7012477906,坤3坤Vsm966,男,其他,0,1,12,2019/2/27,3,0,,,,信用较低,2,
6523346103,坤坤的宝贝橙子梨,女,浙江,110,43,35397,,9,1,追梦少年不失眠，未来可期蔡徐坤,,,,0,
6614351416,邑燃玫普纟,男,广西,7,1,950,,4,0,,,,,2,
7012127621,奎哥威武lla350,男,其他,0,1,32,2019/2/27,4,0,,,,信用较低,2,
6918013024,小蔡一碟40158,男,其他,0,1,42,,4,0,,,,,2,
7011642392,贤魔天灭世,男,其他,5,1,39,,4,0,,,,,2,
7011775265,坤妹有矿fVB534,男,其他,0,1,77,2019/2/26,2,0,,,,信用较低,2,
6935018878,用户6935018878,男,其他,0,1,96,2019/1/12,4,0,,,,信用较低,2,
7012127716,神隐坤1kW541,男,其他,0,1,32,2019/2/27,4,0,,,,信用较低,2,
6964727330,蔡徐坤CEG6071,男,其他,0,1,197,,4,0,,,,,2,
7011851171,小西几葵ean234,男,其他,0,1,54,,4,0,,,,,2,
6940219680,这就是爱Y3U587,男,其他,0,1,167,,4,0,,,,,2,
6982867938,用户6982867938,男,其他,0,1,43,2019/2/3,4,0,,,,信用较低,2,
7012423414,坤爱音乐CbP854,男,其他,0,1,162,,4,0,,,,,2,
7013574676,坤吃菜txU835,男,其他,0,1,20,,4,0,,,,,2,
6883738441,挥宜姑窝蠢206,男,山西,52,2,112,2018/12/16,4,0,,,,信用较低,2,
6733788638,用户6733788638,女,贵州,59,1,326,,4,0,,,,,2,
6970187660,用户6970187660,男,其他,0,1,36,2019/1/22,4,0,,,,信用较低,2,
6989051882,用户6989051882,男,其他,0,1,906,,2,0,,,,,2,
7004334651,大坤超凶x0K852,男,其他,0,1,372,,4,0,,,,,2,
7015030565,优秀坤哥0vF170,男,其他,0,1,137,,2,0,,,,,2,
7012407100,下酒蔡pLP328,男,其他,0,1,114,,4,0,,,,,2,
6974724649,用户6974724649,男,其他,0,1,42,2019/1/28,4,0,,,,信用较低,2,
6733788799,暖心坤_imkvpj,男,北京,61,2,327,,4,0,,,,,2,
6474617346,你是年少的喜欢233,女,云南,165,74,6777,,9,1,葵葵是宝贝,,,,0,
7015886749,金智辉_Lynch,男,其他,10,1,55,,4,0,兆软玄可玑刀诀,,,,2,
6960144635,爱坤葵姐jp2909,男,其他,0,1,115,2019/1/17,4,0,,,,信用较低,2,
6899090597,香菜_kan56,男,云南,60,2,121,,4,0,,,,,2,
7003581492,挚爱玫瑰Om1530,男,其他,0,1,10,,3,0,,,,,2,
6980727730,志诗以言0WC685,男,其他,0,1,37,,4,0,,,,,2,
6960154809,心中有坤W9Y478,男,其他,0,1,39,,4,0,,,,,2,
7014559887,AK猫咪vXF714,男,其他,1,1,167,2019/3/1,4,0,,,,信用较低,2,
7020305520,大奎也甜nc2437,男,其他,8,1,102,,4,0,,,,,2,
7010898775,坤1坤DgI621,男,其他,0,1,30,,3,0,,,,,2,
6936435978,ChngeMys8Q7195,男,其他,0,1,38,,4,0,,,,,2,
6980132234,用户6980132234,男,其他,0,1,36,,4,0,,,,,2,
6595575870,凶砍僬笔芍窒丶,女,安徽,108,49,3527,,14,1,这里只有蔡徐坤☝️此小号停用～,,,,0,
6963126310,蔡徐坤T596297,男,其他,0,1,77,,4,0,,,,,2,
5955332647,霁雨呀,女,湖南,1089,171,23111,,9,1,,,,,0,
7018568122,82号困boH774,男,其他,0,1,36,2019/3/4,4,0,,,,信用较低,2,
6968540428,奎弟有矿mbU323,男,其他,0,1,12,,3,0,,,,,2,
6131982256,啊灿SSS79602,男,辽宁 丹东,60,1,272,,4,0,,,,,2,
6745452707,用户6745452707鱼儿薇心,女,其他,74,5,442,2018/10/6,9,0,,,,信用一般,0,
6877673475,蔡很棒_rzn44,男,广西 北海,60,6,460,,4,0,,,,,2,
6276329473,蔡徐坤的菜花S,女,福建,66,78,9898,,14,1,保护我方蔡徐坤�️,,,,0,
6782677619,韦厚脸-皮,女,河南,89,3,111,,4,0,,,,,0,
6937680705,皇朝2鱼夫XY7402,男,其他,0,1,11,2019/1/14,4,0,,,,信用较低,2,
7016938829,每天种菜A6v768,男,其他,0,1,81,,4,0,,,,,2,
7012120163,坤姐爱坤NLo342,男,其他,0,1,27,2019/2/27,4,0,,,,信用较低,2,
6980836445,用户6980836445,男,其他,0,1,127,,4,0,,,,,2,
5616811315,Akiki夢,女,其他,1352,312,4417,,9,1,坤坤在马尔代夫吃芹菜炒牛肉的小号,,,,0,
7011645179,承童康丽乐,男,其他,0,1,35,,4,0,,,,,2,
6995736589,狂涛浪_kkY438,男,其他,0,2,6,,3,0,,,,,2,
7012514876,种白菜poh935,男,其他,0,1,250,2019/2/27,4,0,,,,信用较低,2,
6995931906,用户6995931906,女,山西,24,1,10,,4,0,,,,,2,
7011533179,迷路女孩x3l519,男,其他,0,1,28,2019/2/26,4,0,,,,信用较低,2,
6876149731,宝宝坤_fzv15,男,新疆 昌吉,61,1,65,,4,0,,,,,2,
6978127329,用户6978127329,男,其他,0,1,45,2019/1/30,4,0,,,,信用较低,2,
6877667990,爱困菜子_zxj36,男,宁夏 石嘴山,61,5,520,,4,0,,,,,2,
5430017346,坤的ikun秀802,女,其他,238,203,12543,2014/12/18,27,5,蔡徐坤的姐姐,,,信用较好,0,
6881576279,菜包_jdg35,男,山西 临汾,61,2,43,,4,0,,,,,2,
6941108934,珍珠小蔡xY0205,男,其他,0,1,166,,4,0,,,,,2,
6980132196,用户6980132196,男,其他,0,1,63,2019/2/1,4,0,,,,信用较低,2,
6788753476,云层的故事,女,重庆 江北区,84,2,30,,4,0,,,,,2,
7011819475,小坤爱笑d2k187,男,其他,2,1,219,,4,0,,,,,2,
7004351236,泡泡坤fxC010,男,其他,0,1,189,2019/2/20,4,0,,,,信用较低,2,
7014398660,铁血葵妈9go721,男,其他,12,2,170,,4,0,卜阵糊讼愁掌法,,,,2,
6941602434,奎弟有矿70H151,男,其他,0,1,19,,3,0,,,,,2,
7011913115,养坤日记5no792,男,其他,0,1,42,2019/2/27,4,0,,,,信用较低,2,
6975231267,死忠粉qIX257,男,其他,0,1,30,,3,0,,,,,2,
6940551466,八月的坤5SG238,男,其他,0,1,16,,3,0,,,,,2,
6941397618,白月光坤E4S036,男,其他,0,1,29,,4,0,,,,,2,
6881575563,你是我菜_dzr42,男,浙江 温州,61,1,44,2018/12/11,4,0,,,嫌润就务有限公司,信用较低,2,
6869891725,秋葵_xgp54,男,广东 湛江,61,2,121,,4,0,,,,,2,
7003582957,帅气爆表7bX645,男,其他,6,1,119,,4,0,项构恋栋绮履诀,,,,2,
7012405495,坤坤不困933498,男,其他,0,1,41,,3,0,,,,,2,
6913468789,用户6913468789,男,其他,0,1,30,,4,0,,,,,2,
7016207533,坤_MADDY,女,广东,106,1,36,2019/3/1,4,0,,,,信用较低,2,
6778199164,大__迷藏,女,山东,62,3,28,,4,0,,,,,2,
7012432956,皮皮葵wS4710,男,其他,0,1,29,,4,0,,,,,2,
6977270517,用户6977270517,男,其他,0,1,3,2019/1/29,2,0,,,,信用较低,2,
6974920903,用户6974920903,男,其他,0,1,71,,4,0,,,,,2,
6820369487,RosheenY丶ang,女,四川,55,2,38,2018/11/5,4,0,,,,信用较低,2,
7012841728,葵妈威武4VR002,男,其他,4,1,123,,4,0,,,,,2,
6960023345,蓝玫瑰IGW796,男,其他,0,1,19,,3,0,,,,,2,
6513521756,Shiny豆儿,女,四川,582,349,25417,,28,6,KUN ❤️  IKUN,,,,0,
7013513016,坤哥爱坤jMG507,男,其他,0,1,63,,4,0,,,,,2,
6975884260,用户6975884260,男,其他,0,1,62,,4,0,,,,,2,
6968224593,蚁飞薇Augus,男,其他,0,1,320,2019/1/22,4,0,,,,信用较低,2,
6528999240,爱玩的坤宝,女,辽宁,256,116,10067,,28,5,KUN&amp;IKUN,,,,0,
7018494439,麻麻爱坤RYh263,男,其他,12,1,173,2019/3/4,4,0,史断温凰斑枪,,,信用较低,2,
7012486811,坤坤65OW860,男,其他,0,1,47,,4,0,,,,,2,
6997144540,用户6997144540,男,其他,0,1,15,,3,0,,,,,2,
6918771854,陪坤左右52825,男,其他,0,1,95,2019/1/4,4,0,,,,信用较低,2,
6556492017,一见倾心的蔡先生,女,浙江,124,86,1488,,18,0,迷你号 只做任务 不互捞属性不明确的,,,,0,
6864975915,abao53880,女,辽宁,43,34,2508,,9,0,,,,,0,
7011462396,爱坤爱坤RbF559,男,其他,0,1,32,2019/2/26,4,0,,,,信用较低,2,
6940715806,立麦帅哥xPF605,男,其他,0,1,12,2019/1/16,2,0,,,,信用较低,2,
7012114707,冒菜来了WWr363,男,其他,0,1,8,,3,0,,,,,2,
7018604821,白月光V9Y975,男,其他,0,1,41,,4,0,,,,,2,
6936432878,右眼瞎pxO484,男,其他,0,1,32,2019/1/14,4,0,,,,信用较低,2,
6983540602,用户6983540602,男,其他,0,1,29,,4,0,,,,,2,
6917967351,困困不困63988,男,其他,0,1,89,2019/1/4,4,0,,,,信用较低,2,
6484296720,北栀shadow,女,福建,62,17,721,,9,0,好好的宠自己,,,,0,
6093210679,善良小菜最好命,女,广西,257,98,23396,2016/12/23,14,6,我爱你呀。,,,信用极好,0,
6765872253,1998皮皮坤,女,广东,127,55,6716,,4,1,ikun,,,,0,
